City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Current Weather,Wind Speed,Country,Date,Rain,Snow
243,Zhezkazgan,47.8,67.71,70.2,40,98,Clouds,13.53,KZ,2020-06-28 16:20:32,0.0,0
244,Gigmoto,13.78,124.39,79.93,83,100,Rain,7.27,PH,2020-06-28 16:20:32,1.15,0
245,Flinders,-34.58,150.86,52.0,87,3,Clear,1.01,AU,2020-06-28 16:18:41,0.0,0
246,Asau,46.43,26.4,77.0,67,81,Rain,2.04,RO,2020-06-28 16:20:32,0.57,0
247,Marawi,8.0,124.29,73.99,94,100,Rain,3.0,PH,2020-06-28 16:20:32,1.53,0
248,Veydelevka,50.15,38.45,74.44,76,100,Rain,6.26,RU,2020-06-28 16:20:32,0.4,0
249,Aksarka,66.56,67.8,56.57,58,78,Clouds,8.41,RU,2020-06-28 16:20:32,0.0,0
250,Presidencia Roque Saenz Pena,-26.79,-60.44,62.82,51,78,Clouds,5.59,AR,2020-06-28 16:20:32,0.0,0
251,Banda Aceh,5.56,95.32,80.47,82,88,Clouds,10.18,ID,2020-06-28 16:20:32,0.0,0
252,Odweyne,9.41,45.06,82.69,45,20,Clouds,17.25,SO,2020-06-28 16:20:32,0.0,0
253,Traralgon,-38.18,146.53,32.0,96,0,Clear,0.29,AU,2020-06-28 16:20:32,0.0,0
254,Karratha,-20.74,116.85,67.1,56,11,Clouds,1.3,AU,2020-06-28 16:20:32,0.0,0
255,Sao Miguel Do Araguaia,-13.28,-50.16,89.87,33,0,Clear,5.03,BR,2020-06-28 16:20:32,0.0,0
256,Hami,42.8,93.45,88.54,13,0,Clear,19.15,CN,2020-06-28 16:20:32,0.0,0
257,Salinopolis,-0.61,-47.36,84.25,74,1,Rain,10.27,BR,2020-06-28 16:18:51,0.31,0
258,Alappuzha,9.49,76.33,75.0,88,74,Rain,5.01,IN,2020-06-28 16:20:32,0.17,0
259,Praya,14.92,-23.51,86.0,55,20,Clouds,21.92,CV,2020-06-28 16:20:32,0.0,0
260,Baruun-Urt,46.68,113.28,66.56,66,100,Rain,8.79,MN,2020-06-28 16:18:50,1.19,0
261,Grindavik,63.84,-22.43,53.6,100,90,Rain,12.75,IS,2020-06-28 16:17:34,0.0,0
262,Kem,64.96,34.58,51.49,67,86,Clouds,5.37,RU,2020-06-28 16:20:32,0.0,0
263,Vardo,70.37,31.11,44.6,87,75,Clouds,18.34,NO,2020-06-28 16:17:42,0.0,0
264,Angoche,-16.23,39.91,75.43,81,0,Clear,7.83,MZ,2020-06-28 16:20:32,0.0,0
265,Vanavara,60.34,102.28,64.42,68,6,Clear,3.06,RU,2020-06-28 16:20:32,0.0,0
266,Khuzdar,27.74,66.64,87.58,15,0,Clear,2.39,PK,2020-06-28 16:20:32,0.0,0
267,Vila Velha,-20.33,-40.29,77.0,65,40,Clouds,14.99,BR,2020-06-28 16:15:58,0.0,0
268,Kysyl-Syr,63.9,122.76,70.02,49,80,Clouds,3.02,RU,2020-06-28 16:20:32,0.0,0
269,Pacific Grove,36.62,-121.92,57.99,82,90,Clouds,9.17,US,2020-06-28 16:16:06,0.0,0
270,Beroroha,-21.67,45.17,75.63,43,0,Clear,2.28,MG,2020-06-28 16:20:32,0.0,0
271,San Juan,-31.54,-68.54,50.61,47,8,Clear,3.2,AR,2020-06-28 16:20:33,0.0,0
272,Alice Springs,-23.7,133.88,39.2,51,0,Clear,7.02,AU,2020-06-28 16:20:33,0.0,0
273,Bay Roberts,47.6,-53.26,68.0,93,90,Mist,3.36,CA,2020-06-28 16:20:33,0.0,0
274,Mitzic,0.78,11.55,81.68,62,56,Clouds,2.21,GA,2020-06-28 16:20:33,0.0,0
275,Geraldton,-28.77,114.6,68.0,72,75,Clouds,23.04,AU,2020-06-28 16:17:38,0.0,0
276,Abatskoye,56.29,70.46,52.41,95,100,Rain,10.74,RU,2020-06-28 16:20:33,0.17,0
277,Beringovskiy,63.05,179.32,40.17,71,8,Clear,18.16,RU,2020-06-28 16:18:46,0.0,0
278,Sinnamary,5.38,-52.95,83.05,76,24,Rain,1.68,GF,2020-06-28 16:17:44,1.26,0
279,Esperance,-33.87,121.9,57.2,93,90,Clouds,17.22,AU,2020-06-28 16:18:42,0.0,0
280,Walvis Bay,-22.96,14.51,77.0,22,0,Clear,8.05,NA,2020-06-28 16:20:33,0.0,0
281,Albion,42.24,-84.75,78.8,54,1,Clear,3.36,US,2020-06-28 16:20:33,0.0,0
282,Tauranga,-37.69,176.17,48.0,92,4,Clear,1.01,NZ,2020-06-28 16:20:33,0.0,0
283,Porto Novo,6.5,2.6,78.8,88,20,Clouds,11.41,BJ,2020-06-28 16:20:33,0.0,0
284,Ulaangom,49.98,92.07,67.8,58,48,Clouds,9.37,MN,2020-06-28 16:20:33,0.0,0
285,Bereda,43.27,-7.54,70.0,84,91,Clouds,7.0,ES,2020-06-28 16:20:33,0.0,0
286,Akyab,20.15,92.9,82.36,82,92,Rain,6.71,MM,2020-06-28 16:20:33,0.45,0
287,Reserva,-24.65,-50.85,63.01,66,41,Clouds,3.18,BR,2020-06-28 16:20:33,0.0,0
288,Arraial Do Cabo,-22.97,-42.03,75.2,73,40,Clouds,16.11,BR,2020-06-28 16:16:51,0.0,0
289,Bosaso,11.28,49.18,94.33,42,51,Clouds,2.66,SO,2020-06-28 16:20:33,0.0,0
290,Nemuro,43.32,145.57,49.08,97,100,Clouds,15.43,JP,2020-06-28 16:18:47,0.0,0
291,Louis Trichardt,-23.04,29.9,62.17,27,0,Clear,6.24,ZA,2020-06-28 16:20:34,0.0,0
292,Chapais,49.78,-74.85,73.4,60,40,Clouds,6.93,CA,2020-06-28 16:18:45,0.0,0
293,Quatre Cocos,-20.21,57.76,73.99,83,40,Rain,8.05,MU,2020-06-28 16:18:48,0.0,0
294,Tyulyachi,55.89,50.24,62.6,42,60,Clouds,8.95,RU,2020-06-28 16:20:34,0.0,0
295,Galveston,29.37,-94.97,89.01,79,20,Haze,17.22,US,2020-06-28 16:20:34,0.0,0
296,Pontianak,-0.03,109.33,76.01,83,39,Clouds,2.71,ID,2020-06-28 16:20:34,0.0,0
297,Richards Bay,-28.78,32.04,69.31,56,18,Clouds,10.45,ZA,2020-06-28 16:18:48,0.0,0
298,Lincoln,40.8,-96.67,82.4,69,1,Clear,17.22,US,2020-06-28 16:19:35,0.0,0
299,Huarmey,-10.07,-78.15,68.74,66,35,Clouds,10.09,PE,2020-06-28 16:20:34,0.0,0
300,Norman Wells,65.28,-126.83,57.2,62,20,Clouds,6.93,CA,2020-06-28 16:18:43,0.0,0
301,Vao,-22.67,167.48,69.15,54,0,Clear,9.28,NC,2020-06-28 16:20:34,0.0,0
302,Barcelos,41.54,-8.62,78.01,83,20,Clouds,8.05,PT,2020-06-28 16:20:34,0.0,0
303,Kalaleh,37.38,55.49,80.6,51,40,Clouds,9.17,IR,2020-06-28 16:20:34,0.0,0
304,Half Moon Bay,37.46,-122.43,60.8,67,75,Clouds,13.87,US,2020-06-28 16:17:38,0.0,0
305,Pasni,25.26,63.47,84.69,85,32,Clouds,14.43,PK,2020-06-28 16:20:34,0.0,0
306,Chake Chake,-5.25,39.77,76.33,87,14,Clouds,9.17,TZ,2020-06-28 16:20:34,0.0,0
307,The Valley,18.22,-63.06,89.6,70,40,Clouds,12.75,AI,2020-06-28 16:18:25,0.0,0
308,Clyde River,70.47,-68.59,33.8,78,90,Mist,10.29,CA,2020-06-28 16:17:30,0.0,0
309,Yangambi,0.81,24.43,81.27,67,100,Clouds,2.48,CD,2020-06-28 16:20:34,0.0,0
310,Nelson Bay,-32.72,152.15,48.99,93,44,Rain,8.05,AU,2020-06-28 16:18:03,0.25,0
311,Sabha,27.04,14.43,100.47,11,0,Clear,14.43,LY,2020-06-28 16:17:33,0.0,0
312,Biggar,55.62,-3.52,55.99,87,100,Rain,4.0,GB,2020-06-28 16:20:34,0.43,0
313,Coari,-4.08,-63.14,87.62,60,28,Rain,2.89,BR,2020-06-28 16:20:34,0.27,0
314,Nhamunda,-2.19,-56.71,82.62,86,74,Rain,4.74,BR,2020-06-28 16:20:34,1.61,0
315,Aykhal,66.0,111.5,73.4,43,60,Clouds,4.47,RU,2020-06-28 16:16:46,0.0,0
316,Boca Do Acre,-8.75,-67.4,86.68,58,9,Clear,4.61,BR,2020-06-28 16:20:34,0.0,0
317,Wagar,16.15,36.2,102.24,11,85,Clouds,3.04,SD,2020-06-28 16:20:34,0.0,0
318,Marrakesh,31.63,-8.01,96.8,25,0,Clear,5.82,MA,2020-06-28 16:20:35,0.0,0
319,Pacifica,37.61,-122.49,60.01,67,75,Clouds,13.87,US,2020-06-28 16:17:31,0.0,0
320,Miami,25.77,-80.19,91.99,59,75,Clouds,10.29,US,2020-06-28 16:16:56,0.0,0
321,Mozhaysk,55.5,36.03,70.86,84,97,Rain,4.27,RU,2020-06-28 16:20:35,1.15,0
322,Gairo,39.85,9.5,84.2,58,20,Clouds,10.29,IT,2020-06-28 16:20:35,0.0,0
323,Pevek,69.7,170.31,31.95,99,100,Rain,18.28,RU,2020-06-28 16:16:50,0.3,0
324,Ust-Ilimsk,58.0,102.66,63.34,63,44,Clouds,2.53,RU,2020-06-28 16:20:35,0.0,0
325,Satis,54.92,43.23,66.18,65,65,Clouds,3.98,RU,2020-06-28 16:20:35,0.0,0
326,Katangli,51.71,143.23,46.06,94,15,Clouds,3.65,RU,2020-06-28 16:20:35,0.0,0
327,Muros,42.78,-9.06,66.0,92,89,Clouds,8.01,ES,2020-06-28 16:20:35,0.0,0
328,Port Moresby,-9.44,147.18,77.0,94,20,Clouds,9.17,PG,2020-06-28 16:20:35,0.0,0
329,Malinovoye Ozero,51.68,79.78,57.54,60,45,Clouds,8.41,RU,2020-06-28 16:20:35,0.0,0
330,Palu,-0.89,119.87,74.73,83,100,Rain,0.56,ID,2020-06-28 16:20:35,1.4,0
331,Mount Isa,-20.73,139.5,60.8,48,0,Clear,5.82,AU,2020-06-28 16:17:41,0.0,0
332,La Primavera,5.49,-70.41,74.68,92,99,Rain,5.99,CO,2020-06-28 16:20:35,1.77,0
333,Balakhninskiy,58.01,114.28,63.43,63,88,Clouds,5.7,RU,2020-06-28 16:20:35,0.0,0
334,Huilong,31.81,121.66,79.0,97,92,Rain,14.36,CN,2020-06-28 16:20:35,1.08,0
335,Kovdor,67.57,30.48,59.81,42,25,Clouds,4.54,RU,2020-06-28 16:20:35,0.0,0
336,Ballina,-28.87,153.57,50.0,93,19,Clouds,5.82,AU,2020-06-28 16:18:50,0.0,0
337,Te Anau,-45.42,167.72,38.98,83,64,Clouds,2.46,NZ,2020-06-28 16:18:41,0.0,0
338,Bengkulu,-3.8,102.27,78.03,87,40,Rain,6.06,ID,2020-06-28 16:20:35,0.31,0
339,Husavik,66.04,-17.34,55.4,82,20,Clouds,11.41,IS,2020-06-28 16:20:35,0.0,0
340,Kloulklubed,7.04,134.26,77.0,94,75,Clouds,4.7,PW,2020-06-28 16:18:49,0.0,0
341,Carmarthen,51.86,-4.31,61.0,72,86,Clouds,40.26,GB,2020-06-28 16:20:35,0.0,0
342,Saldanha,-33.01,17.94,60.8,72,13,Clouds,4.7,ZA,2020-06-28 16:20:36,0.0,0
343,Pangnirtung,66.15,-65.71,48.31,62,48,Clouds,4.32,CA,2020-06-28 16:20:36,0.0,0
344,Tocopilla,-22.09,-70.2,66.4,52,92,Clouds,5.61,CL,2020-06-28 16:20:36,0.0,0
345,Bathsheba,13.22,-59.52,87.8,70,40,Clouds,13.87,BB,2020-06-28 16:18:45,0.0,0
346,Rock Springs,41.59,-109.2,69.8,30,20,Clouds,23.04,US,2020-06-28 16:15:58,0.0,0
347,Millau,44.08,2.92,75.2,64,90,Clouds,11.41,FR,2020-06-28 16:20:36,0.0,0
348,Barrow,71.29,-156.79,46.4,75,1,Clear,8.05,US,2020-06-28 16:16:11,0.0,0
349,Male,4.17,73.51,86.0,74,75,Clouds,14.99,MV,2020-06-28 16:18:48,0.0,0
350,Banjarmasin,-3.32,114.59,72.72,91,45,Clouds,2.68,ID,2020-06-28 16:20:36,0.0,0
351,Matara,5.95,80.54,80.53,85,87,Rain,9.84,LK,2020-06-28 16:18:00,0.17,0
352,Saint-Augustin,51.23,-58.65,61.9,64,28,Clouds,17.31,CA,2020-06-28 16:17:05,0.0,0
353,Dimitrovgrad,54.21,49.62,68.0,40,40,Clouds,11.18,RU,2020-06-28 16:20:36,0.0,0
354,Eyl,7.98,49.82,84.31,61,22,Clouds,25.55,SO,2020-06-28 16:18:49,0.0,0
355,Batemans Bay,-35.72,150.18,39.99,100,51,Clouds,5.39,AU,2020-06-28 16:20:36,0.0,0
356,Aldan,58.6,125.39,60.03,59,16,Clouds,3.42,RU,2020-06-28 16:20:36,0.0,0
357,Daugai,54.37,24.33,80.01,61,2,Clear,6.93,LT,2020-06-28 16:20:36,0.0,0
358,Ypsonas,34.69,32.96,78.8,83,75,Haze,13.87,CY,2020-06-28 16:20:36,0.0,0
359,Aksay,47.26,39.87,89.01,27,0,Clear,13.42,RU,2020-06-28 16:20:36,0.0,0
360,Noumea,-22.28,166.46,66.0,93,0,Clear,2.24,NC,2020-06-28 16:19:40,0.0,0
361,Saint George,37.1,-113.58,91.4,18,1,Clear,16.11,US,2020-06-28 16:18:43,0.0,0
362,Nome,64.5,-165.41,44.6,100,90,Rain,6.93,US,2020-06-28 16:18:27,1.02,0
363,Cidreira,-30.18,-50.21,59.36,55,0,Clear,3.51,BR,2020-06-28 16:18:41,0.0,0
364,Stavern,59.0,10.03,64.4,77,40,Clouds,10.29,NO,2020-06-28 16:20:36,0.0,0
365,Khandagayty,50.73,92.05,59.74,74,99,Clouds,13.4,RU,2020-06-28 16:20:36,0.0,0
366,Jamsa,61.86,25.19,73.4,38,49,Clouds,9.17,FI,2020-06-28 16:20:36,0.0,0
367,Ambon,-3.7,128.18,79.0,14,100,Rain,6.33,ID,2020-06-28 16:17:39,0.17,0
368,Staffanstorp,55.64,13.21,69.01,93,20,Clouds,9.17,SE,2020-06-28 16:20:36,0.0,0
369,Manaure,11.78,-72.44,89.46,53,100,Clouds,26.49,CO,2020-06-28 16:20:37,0.0,0
370,Mitu,1.2,-70.17,75.74,95,91,Rain,2.19,CO,2020-06-28 16:20:37,0.72,0
371,East London,-33.02,27.91,64.42,46,22,Clouds,22.48,ZA,2020-06-28 16:17:30,0.0,0
372,Fakel,57.63,53.03,51.6,89,25,Rain,6.26,RU,2020-06-28 16:20:37,0.39,0
373,Plavinas,56.62,25.73,80.74,53,26,Clouds,1.77,LV,2020-06-28 16:20:37,0.0,0
374,Sembabule,-0.08,31.46,73.13,59,22,Clouds,8.3,UG,2020-06-28 16:20:37,0.0,0
375,Bac Lieu,9.29,105.72,81.99,79,100,Rain,10.83,VN,2020-06-28 16:18:36,1.02,0
376,Camalu,30.85,-116.07,63.0,64,85,Clouds,1.99,MX,2020-06-28 16:20:37,0.0,0
377,Waipawa,-41.41,175.52,54.0,75,20,Clouds,5.99,NZ,2020-06-28 16:17:27,0.0,0
378,Fortuna,40.6,-124.16,57.99,82,90,Clouds,12.75,US,2020-06-28 16:17:39,0.0,0
379,Namibe,-15.2,12.15,72.66,58,0,Clear,9.46,AO,2020-06-28 16:17:31,0.0,0
380,Hamilton,39.18,-84.53,75.0,88,75,Clouds,6.93,US,2020-06-28 16:17:39,0.0,0
381,Rawson,-43.3,-65.1,41.07,66,100,Clouds,1.72,AR,2020-06-28 16:20:37,0.0,0
382,Ruwi,23.6,58.55,91.4,70,20,Clouds,4.7,OM,2020-06-28 16:20:37,0.0,0
383,Bartica,6.4,-58.62,73.4,94,75,Rain,16.11,GY,2020-06-28 16:20:37,0.0,0
384,Zarand,30.81,56.56,85.01,19,17,Clouds,9.71,IR,2020-06-28 16:20:37,0.0,0
385,Savannah Bight,16.45,-85.85,82.24,77,99,Rain,16.28,HN,2020-06-28 16:20:37,0.16,0
386,Kargasok,59.06,80.86,54.59,75,91,Clouds,21.23,RU,2020-06-28 16:20:37,0.0,0
387,San Angelo,31.46,-100.44,87.8,48,1,Clear,17.22,US,2020-06-28 16:20:37,0.0,0
388,Jabinyanah,35.03,10.91,86.0,58,0,Clear,14.99,TN,2020-06-28 16:20:37,0.0,0
389,Punta Alta,-38.88,-62.07,45.64,59,100,Clouds,9.4,AR,2020-06-28 16:20:37,0.0,0
390,Los Llanos De Aridane,28.66,-17.92,75.2,73,75,Clouds,17.22,ES,2020-06-28 16:20:38,0.0,0
391,Dwarka,22.24,68.97,87.48,79,73,Clouds,15.26,IN,2020-06-28 16:20:38,0.0,0
392,Victor Harbor,-35.57,138.62,48.99,70,56,Clouds,5.01,AU,2020-06-28 16:20:38,0.0,0
393,Zhoucheng,35.91,116.31,75.76,71,99,Clouds,3.47,CN,2020-06-28 16:20:38,0.0,0
394,Jumla,29.27,82.18,63.41,71,100,Clouds,1.41,NP,2020-06-28 16:20:38,0.0,0
395,Tanout,14.97,8.89,102.88,8,0,Clear,7.58,NE,2020-06-28 16:20:38,0.0,0
396,Anzhero-Sudzhensk,56.08,86.03,57.2,71,100,Clouds,6.71,RU,2020-06-28 16:20:38,0.0,0
397,Maragogi,-9.01,-35.22,78.84,80,48,Rain,12.73,BR,2020-06-28 16:15:51,0.81,0
398,Sapa,5.15,120.32,78.37,85,100,Rain,6.91,PH,2020-06-28 16:20:38,1.73,0
399,Olafsvik,64.89,-23.71,54.46,82,97,Clouds,5.7,IS,2020-06-28 16:20:38,0.0,0
400,Mus,39.0,41.75,71.31,52,54,Clouds,4.61,TR,2020-06-28 16:20:38,0.0,0
401,Werda,-25.27,23.28,58.78,31,0,Clear,8.01,BW,2020-06-28 16:20:38,0.0,0
402,Belaya Gora,68.53,146.42,59.34,51,79,Clouds,7.81,RU,2020-06-28 16:20:38,0.0,0
403,Razole,16.48,81.83,84.87,76,100,Clouds,5.35,IN,2020-06-28 16:20:38,0.0,0
404,Mehamn,71.04,27.85,42.8,87,90,Rain,10.29,NO,2020-06-28 16:20:38,0.0,0
405,San Joaquin,10.26,-67.79,82.36,60,45,Clouds,4.12,VE,2020-06-28 16:20:38,0.0,0
406,Dunedin,-45.87,170.5,45.0,87,100,Clouds,1.99,NZ,2020-06-28 16:17:05,0.0,0
407,Grants,35.15,-107.85,77.0,17,1,Clear,16.11,US,2020-06-28 16:20:38,0.0,0
408,Anadyr,64.75,177.48,35.01,80,20,Clouds,4.47,RU,2020-06-28 16:20:38,0.0,0
409,Mandalgovi,45.76,106.27,61.79,58,59,Clouds,19.86,MN,2020-06-28 16:17:34,0.0,0
410,Arica,-18.48,-70.3,62.6,67,0,Clear,12.75,CL,2020-06-28 16:20:38,0.0,0
411,Zavetnoye,47.12,43.89,82.81,35,0,Clear,7.74,RU,2020-06-28 16:20:38,0.0,0
412,Truth Or Consequences,33.13,-107.25,84.2,20,1,Clear,11.41,US,2020-06-28 16:20:39,0.0,0
413,Orange Cove,36.62,-119.31,75.2,53,1,Clear,5.59,US,2020-06-28 16:20:39,0.0,0
414,Rio Gallegos,-51.62,-69.22,23.0,85,20,Clouds,9.17,AR,2020-06-28 16:20:39,0.0,0
415,Lukovetskiy,64.3,41.92,51.8,66,75,Clouds,6.71,RU,2020-06-28 16:20:39,0.0,0
416,Necochea,-38.55,-58.74,51.01,74,45,Clouds,5.03,AR,2020-06-28 16:17:39,0.0,0
417,Empalme,27.97,-110.82,91.0,70,40,Clouds,11.41,MX,2020-06-28 16:20:39,0.0,0
418,Lata,40.16,-8.33,84.0,53,0,Clear,11.23,PT,2020-06-28 16:17:30,0.0,0
419,Hauterive,46.09,3.45,75.2,57,75,Clouds,13.87,FR,2020-06-28 16:20:39,0.0,0
420,Caraballeda,10.61,-66.85,84.2,74,20,Dust,4.7,VE,2020-06-28 16:20:39,0.0,0
421,Tiznit,29.58,-9.5,85.57,32,0,Clear,9.89,MA,2020-06-28 16:20:39,0.0,0
422,Yeppoon,-23.13,150.73,60.8,77,75,Clouds,5.82,AU,2020-06-28 16:20:39,0.0,0
423,Saint Anthony,45.02,-93.22,82.99,48,1,Clear,12.75,US,2020-06-28 16:17:04,0.0,0
424,Camacha,33.08,-16.33,75.2,69,40,Clouds,17.22,PT,2020-06-28 16:20:39,0.0,0
425,Quelimane,-17.88,36.89,78.8,78,20,Clouds,10.29,MZ,2020-06-28 16:16:46,0.0,0
426,Libreville,0.39,9.45,80.6,74,40,Clouds,6.93,GA,2020-06-28 16:20:39,0.0,0
427,Floro,61.6,5.03,59.0,82,75,Clouds,8.05,NO,2020-06-28 16:20:39,0.0,0
428,Dabakala,8.37,-4.43,85.86,62,55,Clouds,5.82,CI,2020-06-28 16:20:39,0.0,0
429,Teya,60.38,92.63,64.56,88,81,Rain,7.29,RU,2020-06-28 16:18:41,0.19,0
430,Rio Grande,-32.03,-52.1,59.0,62,0,Clear,2.24,BR,2020-06-28 16:17:27,0.0,0
431,Tamiahua,21.27,-97.45,84.74,73,77,Clouds,10.87,MX,2020-06-28 16:20:39,0.0,0
432,Dingle,11.0,122.67,76.93,86,100,Clouds,2.28,PH,2020-06-28 16:17:03,0.0,0
433,Mogapinyana,-22.37,27.6,71.6,35,0,Clear,6.29,BW,2020-06-28 16:20:39,0.0,0
434,Mount Pleasant,32.79,-79.86,90.0,66,1,Clear,8.05,US,2020-06-28 16:18:49,0.0,0
435,Tuatapere,-46.13,167.68,45.0,83,97,Clouds,5.41,NZ,2020-06-28 16:17:37,0.0,0
436,Trinidad,-14.83,-64.9,64.4,77,90,Clouds,11.41,BO,2020-06-28 16:20:39,0.0,0
437,Alihe,50.57,123.72,54.61,93,2,Clear,2.3,CN,2020-06-28 16:17:35,0.0,0
438,Coihaique,-45.58,-72.07,28.4,68,75,Clouds,3.36,CL,2020-06-28 16:20:39,0.0,0
439,Nuuk,64.18,-51.72,50.0,61,20,Clouds,6.93,GL,2020-06-28 16:20:39,0.0,0
440,Hobyo,5.35,48.53,79.93,75,48,Clouds,24.38,SO,2020-06-28 16:17:45,0.0,0
441,Shingu,33.73,135.98,68.52,84,77,Clouds,6.42,JP,2020-06-28 16:18:45,0.0,0
442,Eydhafushi,5.1,73.07,83.68,78,22,Clouds,15.41,MV,2020-06-28 16:20:40,0.0,0
443,Posadas,-27.37,-55.9,55.4,87,90,Clouds,6.93,AR,2020-06-28 16:20:40,0.0,0
444,Sao Joao Da Barra,-21.64,-41.05,75.2,69,75,Clouds,9.17,BR,2020-06-28 16:16:48,0.0,0
445,Piacabucu,-10.41,-36.43,80.47,71,10,Rain,11.23,BR,2020-06-28 16:20:40,0.13,0
446,Miyako,39.64,141.95,61.7,92,30,Rain,7.05,JP,2020-06-28 16:20:40,0.22,0
447,Kununurra,-15.77,128.73,59.0,31,76,Clouds,4.7,AU,2020-06-28 16:18:04,0.0,0
448,Garowe,8.41,48.48,89.24,35,43,Clouds,17.22,SO,2020-06-28 16:20:40,0.0,0
449,Avondale,33.44,-112.35,90.0,21,5,Clear,8.28,US,2020-06-28 16:19:30,0.0,0
450,Sakakah,29.97,40.21,98.6,12,0,Clear,14.99,SA,2020-06-28 16:20:40,0.0,0
451,Cave,41.82,12.93,88.0,41,0,Clear,1.99,IT,2020-06-28 16:20:40,0.0,0
452,Shagonar,51.53,92.8,62.49,78,99,Clouds,5.03,RU,2020-06-28 16:20:40,0.0,0
453,Meulaboh,4.14,96.13,79.39,84,97,Clouds,4.03,ID,2020-06-28 16:17:32,0.0,0
454,Pontes E Lacerda,-15.23,-59.34,75.69,53,39,Clouds,6.42,BR,2020-06-28 16:19:22,0.0,0
455,Santo Antonio Do Amparo,-20.95,-44.92,72.36,57,17,Clouds,3.49,BR,2020-06-28 16:20:40,0.0,0
456,Kisanga,-7.44,37.7,76.66,64,12,Clouds,1.63,TZ,2020-06-28 16:20:40,0.0,0
457,Kruisfontein,-34.0,24.73,54.34,72,5,Clear,16.15,ZA,2020-06-28 16:18:48,0.0,0
458,Teguise,29.06,-13.56,80.6,57,20,Clouds,25.28,ES,2020-06-28 16:20:40,0.0,0
459,Darhan,49.49,105.92,63.5,76,45,Rain,3.78,MN,2020-06-28 16:20:40,1.16,0
460,Raudeberg,61.99,5.14,59.0,88,100,Rain,9.66,NO,2020-06-28 16:18:41,0.87,0
461,Pochutla,15.74,-96.47,87.8,66,75,Clouds,6.93,MX,2020-06-28 16:18:46,0.0,0
462,Wajir,1.75,40.06,91.4,43,75,Clouds,10.29,KE,2020-06-28 16:20:40,0.0,0
463,Luganville,-15.53,167.17,77.0,88,90,Clouds,6.93,VU,2020-06-28 16:20:40,0.0,0
464,Hasaki,35.73,140.83,68.0,100,75,Fog,2.24,JP,2020-06-28 16:18:50,0.0,0
465,Tessalit,20.2,1.01,109.87,7,23,Clouds,10.78,ML,2020-06-28 16:20:40,0.0,0
466,Hay River,60.82,-115.8,55.4,66,75,Clouds,10.29,CA,2020-06-28 16:20:40,0.0,0
467,Churapcha,62.0,132.43,64.13,56,18,Clouds,3.85,RU,2020-06-28 16:18:42,0.0,0
468,Turukhansk,65.82,87.98,73.8,48,45,Clouds,15.41,RU,2020-06-28 16:16:57,0.0,0
469,Tonj,7.27,28.68,83.25,62,15,Clouds,4.12,SS,2020-06-28 16:20:40,0.0,0
470,Lazaro Cardenas,17.96,-102.2,87.89,53,63,Clouds,2.24,MX,2020-06-28 16:20:41,0.0,0
471,Havelock,34.88,-76.9,89.6,52,25,Clouds,11.41,US,2020-06-28 16:18:08,0.0,0
472,Grand Gaube,-20.01,57.66,73.99,75,12,Clouds,5.99,MU,2020-06-28 16:18:44,0.0,0
473,Terney,45.05,136.61,54.46,90,100,Clouds,6.24,RU,2020-06-28 16:20:41,0.0,0
474,Berlevag,70.86,29.09,42.8,87,90,Rain,10.29,NO,2020-06-28 16:18:46,0.0,0
475,Porto Seguro,-16.45,-39.06,78.8,65,40,Clouds,10.29,BR,2020-06-28 16:20:41,0.0,0
476,Crixas,-14.55,-49.97,88.81,31,0,Clear,5.88,BR,2020-06-28 16:20:41,0.0,0
477,Batsfjord,70.63,29.72,46.4,87,75,Clouds,18.34,NO,2020-06-28 16:20:41,0.0,0
478,Tornio,65.85,24.15,66.2,48,1,Clear,6.93,FI,2020-06-28 16:20:41,0.0,0
479,Udachnyy,66.42,112.4,73.4,43,62,Clouds,4.47,RU,2020-06-28 16:20:41,0.0,0
480,Ketegyhaza,46.53,21.18,90.0,51,20,Clouds,10.29,HU,2020-06-28 16:20:41,0.0,0
481,Eyemouth,55.87,-2.09,59.0,1,86,Rain,11.01,GB,2020-06-28 16:20:41,0.13,0
482,Hovd,48.01,91.64,72.82,24,2,Clear,4.54,MN,2020-06-28 16:20:41,0.0,0
483,Mitsamiouli,-11.38,43.28,78.6,78,34,Clouds,5.57,KM,2020-06-28 16:20:41,0.0,0
484,Kholm-Zhirkovskiy,55.52,33.47,74.05,76,76,Rain,1.43,RU,2020-06-28 16:20:41,0.25,0
485,Kota Belud,6.35,116.43,77.0,78,20,Clouds,4.7,MY,2020-06-28 16:20:41,0.0,0
486,Dudinka,69.41,86.18,75.2,47,54,Clouds,15.66,RU,2020-06-28 16:20:41,0.0,0
487,Sisimiut,66.94,-53.67,42.17,82,99,Clouds,8.3,GL,2020-06-28 16:18:48,0.0,0
488,Pangkalanbuun,-2.68,111.62,73.81,90,73,Clouds,2.95,ID,2020-06-28 16:20:41,0.0,0
489,Kerrobert,51.92,-109.13,57.2,93,90,Thunderstorm,3.36,CA,2020-06-28 16:20:41,0.0,0
490,Najran,17.49,44.13,95.0,17,40,Clouds,9.17,SA,2020-06-28 16:20:41,0.0,0
491,Saint-Francois,46.42,3.91,71.6,60,75,Clouds,9.17,FR,2020-06-28 16:17:43,0.0,0
492,Bollnas,61.35,16.39,78.01,64,46,Clouds,1.99,SE,2020-06-28 16:20:41,0.0,0
